# ----------------------------------------
# 1 Master View
# New Custom Report
# 20190113-20200113
# ----------------------------------------

Region,City,Sessions
Texas,Robinson,2
Texas,Venus,2
Texas,West Lake Hills,2
Texas,West University Place,2
Utah,Vernal,2
Utah,South Weber,2
Utah,Stansbury Park,2
Virginia,Appomattox,2
Virginia,Bassett,2
Virginia,Bealeton,2
Virginia,Berryville,2
Virginia,Bowling Green,2
Virginia,Boydton,2
Virginia,Clifton Forge,2
Virginia,Dendron,2
Virginia,Fairfax Station,2
Virginia,Fishersville,2
Virginia,Luray,2
Virginia,Prince George,2
Virginia,Pulaski,2
Virginia,Staunton,2
Virginia,Strasburg,2
Virginia,Stuarts Draft,2
Virginia,Tappahannock,2
Virginia,Tazewell,2
Virginia,Triangle,2
Virginia,Verona,2
Virginia,Weyers Cave,2
Virginia,Wytheville,2
Virginia,Bull Run,2
Virginia,Lake Monticello,2
Virginia,Lincolnia,2
Virginia,Massanutten,2
Virginia,Montrose,2
Virginia,Timberlake,2
Vermont,Barre,2
Vermont,Charlotte,2
Vermont,Milton,2
Vermont,Montpelier,2
Vermont,Mount Holly,2
Vermont,Warren,2
Vermont,Barre,2
Washington,Battle Ground,2
Washington,Blaine,2
Washington,Buckley,2
Washington,Centralia,2
Washington,Eatonville,2
Washington,Ephrata,2
Washington,Goldendale,2
Washington,Grandview,2
Washington,Langley,2
Washington,Lynden,2
Washington,Manchester,2
Washington,Medical Lake,2
Washington,Omak,2
Washington,Royal City,2
Washington,Selah,2
Washington,Spanaway,2
Washington,Sumner,2
Washington,Sunnyside,2
Washington,Toppenish,2
Washington,Parkwood,2
Washington,Three Lakes,2
Wisconsin,Altoona,2
Wisconsin,Amery,2
Wisconsin,Amherst,2
Wisconsin,Barron,2
Wisconsin,Brillion,2
Wisconsin,Cochrane,2
Wisconsin,Eagle,2
Wisconsin,Eagle River,2
Wisconsin,Edgerton,2
Wisconsin,Elm Grove,2
Wisconsin,Fall River,2
Wisconsin,Forestville,2
Wisconsin,Galesville,2
Wisconsin,Glidden,2
Wisconsin,Green Lake,2
Wisconsin,Horicon,2
Wisconsin,Hurley,2
Wisconsin,Jackson,2
Wisconsin,Lancaster,2
Wisconsin,Luxemburg,2
Wisconsin,Merrill,2
Wisconsin,Mosinee,2
Wisconsin,Palmyra,2
Wisconsin,Pardeeville,2
Wisconsin,Port Washington,2
Wisconsin,Richland Center,2
Wisconsin,Two Rivers,2
Wisconsin,Williams Bay,2
Wisconsin,Paddock Lake,2
West Virginia,Dunbar,2
West Virginia,Eleanor,2
West Virginia,Grafton,2
West Virginia,Madison,2
West Virginia,Oak Hill,2
West Virginia,Philippi,2
West Virginia,Shinnston,2
West Virginia,Summersville,2
West Virginia,Gilbert Creek,2
Wyoming,Arapahoe,2
Wyoming,Cody,2
Wyoming,Douglas,2
Wyoming,Mountain View,2
Wyoming,Powell,2
Wyoming,Torrington,2
Wyoming,Worland,2
Alaska,Dillingham,1
Alaska,Kodiak,1
Alaska,Kotzebue,1
Alaska,Soldotna,1
Alaska,Unalaska,1
Alaska,Valdez,1
Alaska,Wrangell,1
Alabama,Adamsville,1
Alabama,Addison,1
Alabama,Blountsville,1
Alabama,Carrollton,1
Alabama,Centre,1
Alabama,Chelsea,1
Alabama,Childersburg,1
Alabama,Columbiana,1
Alabama,Crossville,1
Alabama,Demopolis,1
Alabama,Eclectic,1
Alabama,Fairfield,1
Alabama,Fort Rucker,1
Alabama,Geneva,1
Alabama,Grand Bay,1
Alabama,Greensboro,1
Alabama,Hamilton,1
Alabama,Jasper,1
Alabama,Lanett,1
Alabama,Lillian,1
Alabama,Livingston,1
Alabama,Marion,1
Alabama,Montevallo,1
Alabama,Morris,1
Alabama,Opp,1
Alabama,Pinson,1
Alabama,Rainsville,1
Alabama,Red Bay,1
Alabama,Sheffield,1
Alabama,Sulligent,1
Alabama,Theodore,1
Alabama,Toney,1
Alabama,Walnut Grove,1
Alabama,Ardmore,1
Alabama,Dadeville,1
Alabama,Forestdale,1
Alabama,Grant,1
Alabama,Harvest,1
Arkansas,Ashdown,1
Arkansas,Bald Knob,1
Arkansas,Beebe,1
Arkansas,Booneville,1
Arkansas,Brockwell,1
Arkansas,Camden,1
Arkansas,Clarendon,1
Arkansas,De Queen,1
Arkansas,Des Arc,1
Arkansas,Eureka Springs,1
Arkansas,Fairfield Bay,1
Arkansas,Forrest City,1
Arkansas,Glenwood,1
Arkansas,Greenwood,1
Arkansas,Harrisburg,1
Arkansas,Hazen,1
Arkansas,Huntsville,1
Arkansas,McCrory,1
Arkansas,Osceola,1
Arkansas,Ozark,1
Arkansas,Piggott,1
Arkansas,Plumerville,1
Arkansas,Prairie Grove,1
Arkansas,Salem,1
Arkansas,Trumann,1
Arkansas,Waldron,1
Arkansas,Walnut Ridge,1
Arkansas,Ward,1
Arkansas,Weiner,1
Arizona,Benson,1
Arizona,Bisbee,1
Arizona,Chinle,1
Arizona,Clifton,1
Arizona,El Mirage,1
Arizona,Fort Defiance,1
Arizona,Fort Mohave,1
Arizona,Green Valley,1
Arizona,Kayenta,1
Arizona,Many Farms,1
Arizona,Payson,1
Arizona,Quartzsite,1
Arizona,Rio Rico,1
Arizona,Rio Verde,1
Arizona,Safford,1
Arizona,Sedona,1
Arizona,Sells,1
Arizona,Sun City West,1
California,Adelanto,1
California,Alturas,1
California,Anderson,1
California,Angels Camp,1
California,Aromas,1
California,Artesia,1
California,Avalon,1
California,Avenal,1
California,Bella Vista,1
California,Ben Lomond,1
California,Big Bear,1
California,Blue Lake,1
California,Bodega Bay,1
California,Bonsall,1
California,Boonville,1
California,Borrego Springs,1
California,Boyes Hot Springs,1
California,Calimesa,1
California,Calpella,1
California,Castroville,1
California,Chicago Park,1
California,Cobb,1
California,Coloma,1
California,Delhi,1
California,Diamond Springs,1
California,El Sobrante,1
California,Eldridge,1
California,Farmington,1
California,Ferndale,1
California,Fillmore,1
California,Forestville,1
California,Fulton,1
California,Gualala,1
California,Herald,1
California,Jamestown,1
California,Jenner,1
California,Joshua Tree,1
California,June Lake,1
California,Kelseyville,1
California,Knightsen,1
California,Live Oak,1
California,Lockeford,1
California,Lucerne,1
California,Lucerne Valley,1
California,McKinleyville,1
California,Mount Shasta,1
California,Orangevale,1
California,Pala,1
California,Quincy,1
California,San Gregorio,1
California,Shafter,1
California,Shasta Lake,1
California,Shingle Springs,1
California,Sierraville,1
California,Stevenson Ranch,1
California,Sutter,1
California,Taft,1
California,Tahoe City,1
California,Tahoe Vista,1
California,Templeton,1
California,Tollhouse,1
California,Topanga,1
California,Trabuco Canyon,1
California,Tranquillity,1
California,Warner Springs,1
California,Willows,1
California,Winchester,1
California,Woodland Hills,1
California,Wrightwood,1
California,Yosemite Valley,1
California,Lake of the Pines,1
California,North Tustin,1
California,Rainbow,1
California,Woodcrest,1
California,Graeagle,1
Colorado,Burlington,1
Colorado,Cedaredge,1
Colorado,Craig,1
Colorado,Cripple Creek,1
Colorado,Fort Lupton,1
Colorado,Kersey,1
Colorado,Lamar,1
Colorado,Laporte,1
Colorado,Las Animas,1
Colorado,Nederland,1
Colorado,Salida,1
Colorado,Sterling,1
Colorado,Wiggins,1
Colorado,Black Forest,1
Colorado,North Washington,1
Colorado,Security-Widefield,1
Colorado,West Pleasant View,1
Connecticut,Beacon Falls,1
Connecticut,Bethlehem,1
Connecticut,Bolton,1
Connecticut,Burlington,1
Connecticut,Canaan,1
Connecticut,Canterbury,1
Connecticut,Clinton,1
Connecticut,Goshen,1
Connecticut,Harwinton,1
Connecticut,Lebanon,1
Connecticut,Orange,1
Connecticut,Putnam,1
Connecticut,Scotland,1
Connecticut,Somers,1
Connecticut,Tolland,1
Connecticut,Woodbridge,1
Connecticut,Durham,1
Connecticut,Portland,1
Connecticut,Sprague,1
Connecticut,North Canaan,1
Delaware,Bridgeville,1
Delaware,Saint Georges,1
Delaware,Townsend,1
Florida,Cape Canaveral,1
Florida,Century,1
Florida,Crescent City,1
Florida,Cross City,1
Florida,Dade City,1
Florida,DeFuniak Springs,1
Florida,Edgewater,1
Florida,Englewood,1
Florida,Fruitland Park,1
Florida,Hawthorne,1
Florida,Hilliard,1
Florida,Holiday,1
Florida,Hurlburt Field,1
Florida,Indian Rocks Beach,1
Florida,Indiantown,1
Florida,Lady Lake,1
Florida,Longboat Key,1
Florida,Lynn Haven,1
Florida,Mary Esther,1
Florida,Monticello,1
Florida,North Palm Beach,1
Florida,Odessa,1
Florida,Port St. Joe,1
Florida,Sorrento,1
Florida,Starke,1
Florida,Sunnyside,1
Florida,Valparaiso,1
Florida,Wauchula,1
Florida,Azalea Park,1
Florida,Bellair-Meadowbrook Terrace,1
Florida,Citrus Springs,1
Florida,Fairview Shores,1
Florida,Golf,1
Florida,Inverness Highlands South,1
Florida,Jan Phyl Village,1
Florida,Juno Beach,1
Florida,Lake Lorraine,1
Florida,Lantana,1
Florida,Lauderdale Lakes,1
Florida,Lauderdale-by-the-Sea,1
Florida,Loughman,1
Florida,Lower Grand Lagoon,1
Florida,Madeira Beach,1
Florida,Miami Shores,1
Florida,Mission Bay,1
Florida,Naranja,1
Florida,North Lauderdale,1
Florida,Orangetree,1
Florida,Port Salerno,1
Florida,South Bradenton,1
Florida,Surfside,1
Florida,The Meadows,1
Florida,Three Oaks,1
Florida,Wekiwa Springs,1
Florida,West Pensacola,1
Florida,Whisper Walk,1
Georgia,Auburn,1
Georgia,Blakely,1
Georgia,Blue Ridge,1
Georgia,Buena Vista,1
Georgia,Butler,1
Georgia,Clayton,1
Georgia,Commerce,1
Georgia,Conley,1
Georgia,Cordele,1
Georgia,Cornelia,1
Georgia,Crawfordville,1
Georgia,Danielsville,1
Georgia,Demorest,1
Georgia,Ellijay,1
Georgia,Fort Valley,1
Georgia,Glennville,1
Georgia,Greenville,1
Georgia,Guyton,1
Georgia,Hahira,1
Georgia,Hazlehurst,1
Georgia,Lexington,1
Georgia,Louisville,1
Georgia,Mount Vernon,1
Georgia,Nashville,1
Georgia,Quitman,1
Georgia,Statham,1
Georgia,Stone Mountain,1
Georgia,Summerville,1
Georgia,Swainsboro,1
Georgia,Tallapoosa,1
Georgia,Trion,1
Georgia,Tybee Island,1
Georgia,Washington,1
Georgia,Waynesboro,1
Georgia,Wrightsville,1
Georgia,Zebulon,1
Georgia,Garden City,1
Georgia,Midway,1
Hawaii,Waimea,1
Hawaii,Kilauea,1
Hawaii,Kula,1
Hawaii,Wahiawa,1
Hawaii,Kaanapali,1
Hawaii,Marine Corps Base Hawaii,1
Iowa,Ackley,1
Iowa,Anamosa,1
Iowa,Atlantic,1
Iowa,Boyden,1
Iowa,Brooklyn,1
Iowa,Center Point,1
Iowa,Charles City,1
Iowa,Cherokee,1
Iowa,Colo,1
Iowa,Crescent,1
Iowa,Cresco,1
Iowa,Melcher-Dallas,1
Iowa,De Soto,1
Iowa,DeWitt,1
Iowa,Dexter,1
Iowa,Eagle Grove,1
Iowa,Estherville,1
Iowa,Garner,1
Iowa,Glenwood,1
Iowa,Glidden,1
Iowa,Granger,1
Iowa,Griswold,1
Iowa,Hawarden,1
Iowa,Hiawatha,1
Iowa,Humboldt,1
Iowa,Kalona,1
Iowa,Keokuk,1
Iowa,Lake Mills,1
Iowa,Lawton,1
Iowa,Liberty Center,1
Iowa,Maxwell,1
Iowa,Mediapolis,1
Iowa,Mitchellville,1
Iowa,Montezuma,1
Iowa,Mount Vernon,1
Iowa,Nevada,1
Iowa,New London,1
Iowa,New Sharon,1
Iowa,Newell,1
Iowa,Orange City,1
Iowa,Osage,1
Iowa,Preston,1
Iowa,Remsen,1
Iowa,Riverside,1
Iowa,Schaller,1
Iowa,Sergeant Bluff,1
Iowa,Sheldon,1
Iowa,Sidney,1
Iowa,Spencer,1
Iowa,Sully,1
Iowa,Tabor,1
Iowa,Underwood,1
Iowa,Walcott,1
Iowa,Wayland,1
Iowa,Wellman,1
Iowa,Williamsburg,1
Iowa,Wilton,1
Iowa,Woodward,1
Idaho,Council,1
Idaho,Dayton,1
Idaho,Emmett,1
Idaho,Fruitland,1
Idaho,Fort Hall,1
Idaho,Gooding,1
Idaho,Laclede,1
Idaho,Nezperce,1
Idaho,Preston,1
Idaho,Ririe,1
Idaho,Rupert,1
Idaho,Salmon,1
Idaho,Saint Maries,1
Idaho,Weiser,1
Idaho,Wilder,1
Illinois,Anna,1
Illinois,Arthur,1
Illinois,Auburn,1
Illinois,Beardstown,1
Illinois,Bedford Park,1
Illinois,Bellwood,1
Illinois,Berkeley,1
Illinois,Bridgeview,1
Illinois,Brimfield,1
Illinois,Byron,1
Illinois,Canton,1
Illinois,Carmi,1
Illinois,Centralia,1
Illinois,Channahon,1
Illinois,Clay City,1
Illinois,Coal City,1
Illinois,Crete,1
Illinois,Creve Coeur,1
Illinois,Cuba,1
Illinois,Dieterich,1
Illinois,Downs,1
Illinois,Du Quoin,1
Illinois,East Moline,1
Illinois,East St. Louis,1
Illinois,El Paso,1
Illinois,Elburn,1
Illinois,Elmwood,1
Illinois,Eureka,1
Illinois,Galena,1
Illinois,Genoa,1
Illinois,Gilman,1
Illinois,Glenwood,1
Illinois,Griggsville,1
Illinois,Hamilton,1
Illinois,Hanna City,1
Illinois,Hardin,1
Illinois,Havana,1
Illinois,Homewood,1
Illinois,Hoopeston,1
Illinois,Hurst,1
Illinois,Madison,1
Illinois,Marengo,1
Illinois,Marseilles,1
Illinois,Maryville,1
Illinois,Maywood,1
Illinois,McLeansboro,1
Illinois,Momence,1
Illinois,Mount Carroll,1
Illinois,Moweaqua,1
Illinois,Oglesby,1
Illinois,Paris,1
Illinois,Park Forest,1
Illinois,Paw Paw,1
Illinois,Pearl City,1
Illinois,Peotone,1
Illinois,Petersburg,1
Illinois,Pittsfield,1
Illinois,Plano,1
Illinois,Pontiac,1
Illinois,Princeton,1
Illinois,Rantoul,1
Illinois,Richmond,1
Illinois,Roanoke,1
Illinois,Rosiclare,1
Illinois,Shelbyville,1
Illinois,South Beloit,1
Illinois,Spring Valley,1
Illinois,Summit,1
Illinois,Taylorville,1
Illinois,Tremont,1
Illinois,Tuscola,1
Illinois,Virgil,1
Illinois,Virginia,1
Illinois,Warren,1
Illinois,Waterman,1
Illinois,Wayne,1
Illinois,West Salem,1
Illinois,Winfield,1
Illinois,Winnebago,1
Illinois,Woodhull,1
Illinois,Yates City,1
Illinois,Bartonville,1
Illinois,Bellevue,1
Illinois,Countryside,1
Illinois,Rosemont,1
Illinois,Sleepy Hollow,1
Illinois,Swansea,1
Indiana,Albion,1
Indiana,Berne,1
Indiana,Bicknell,1
Indiana,Bluffton,1
Indiana,Bremen,1
Indiana,Brook,1
Indiana,Churubusco,1
Indiana,Cicero,1
Indiana,Clarksville,1
Indiana,Clayton,1
Indiana,Clinton,1
Indiana,Covington,1
Indiana,Deputy,1
Indiana,East Enterprise,1
Indiana,Ellettsville,1
Indiana,Flora,1
Indiana,Floyds Knobs,1
Indiana,Fremont,1
Indiana,Griffith,1
Indiana,Hagerstown,1
Indiana,Hope,1
Indiana,Howe,1
Indiana,Knox,1
Indiana,Kouts,1
Indiana,Lebanon,1
Indiana,Maxwell,1
Indiana,Nashville,1
Indiana,New Lisbon,1
Indiana,New Palestine,1
Indiana,Oakland City,1
Indiana,Orleans,1
Indiana,Ossian,1
Indiana,Pierceton,1
Indiana,Rising Sun,1
Indiana,Rushville,1
Indiana,Santa Claus,1
Indiana,Scottsburg,1
Indiana,Shirley,1
Indiana,Shoals,1
Indiana,South Milford,1
Indiana,Spencer,1
Indiana,Saint Meinrad,1
Indiana,Sunman,1
Indiana,Tipton,1
Indiana,Vevay,1
Indiana,West Lebanon,1
Indiana,Westville,1
Indiana,Whiting,1
Indiana,Huntertown,1
Indiana,Roselawn,1
Kansas,Atchison,1
Kansas,Burrton,1
Kansas,Cimarron,1
Kansas,Clay Center,1
Kansas,Coldwater,1
Kansas,Columbus,1
Kansas,Colwich,1
Kansas,Concordia,1
Kansas,De Soto,1
Kansas,Elkhart,1
Kansas,La Crosse,1
Kansas,Lakin,1
Kansas,Leoti,1
Kansas,Lindsborg,1
Kansas,Louisburg,1
Kansas,Lyons,1
Kansas,Maize,1
Kansas,Medicine Lodge,1
Kansas,New Century,1
Kansas,Newton,1
Kansas,Oswego,1
Kansas,Sabetha,1
Kansas,Scott City,1
Kansas,Silver Lake,1
Kansas,South Hutchinson,1
Kansas,Tribune,1
Kansas,Valley Falls,1
Kansas,Wamego,1
Kansas,Merriam,1
Kansas,Park City,1
Kansas,Pleasanton,1
Kansas,Prairie Village,1
Kentucky,Beaver Dam,1
Kentucky,Bellevue,1
Kentucky,Booneville,1
Kentucky,Brandenburg,1
Kentucky,Canmer,1
Kentucky,Carlisle,1
Kentucky,Edmonton,1
Kentucky,Falmouth,1
Kentucky,Grayson,1
Kentucky,Greensburg,1
Kentucky,Greenup,1
Kentucky,Greenville,1
Kentucky,Jamestown,1
Kentucky,Jenkins,1
Kentucky,La Center,1
Kentucky,Owingsville,1
Kentucky,Pewee Valley,1
Kentucky,Pineville,1
Kentucky,Prospect,1
Kentucky,Russell,1
Kentucky,Russellville,1
Kentucky,Stanton,1
Kentucky,Summer Shade,1
Kentucky,Walton,1
Kentucky,Warsaw,1
Kentucky,Williamsburg,1
Kentucky,Fort Wright,1
Kentucky,Middletown,1
Kentucky,Saint Matthews,1
Louisiana,Ball,1
Louisiana,Benton,1
Louisiana,Bogalusa,1
Louisiana,Colfax,1
Louisiana,Duson,1
Louisiana,Homer,1
Louisiana,Independence,1
Louisiana,Kaplan,1
Louisiana,Kinder,1
Louisiana,Lake Providence,1
Louisiana,Larose,1
Louisiana,Livingston,1
Louisiana,Many,1
Louisiana,Napoleonville,1
Louisiana,Pearl River,1
Louisiana,Robert,1
Louisiana,Springhill,1
Louisiana,Sunset,1
Louisiana,West Monroe,1
Louisiana,Pierre Part,1
Louisiana,Saint Francisville,1
Massachusetts,Bernardston,1
Massachusetts,Bolton,1
Massachusetts,Boxborough,1
Massachusetts,Cohasset,1
Massachusetts,East Bridgewater,1
Massachusetts,Fairhaven,1
Massachusetts,Marion,1
Massachusetts,Mashpee,1
Massachusetts,Mattapoisett,1
Massachusetts,Middleton,1
Massachusetts,Provincetown,1
Massachusetts,Richmond,1
Massachusetts,Salisbury,1
Massachusetts,Southampton,1
Massachusetts,Southborough,1
Massachusetts,Sterling,1
Massachusetts,Upton,1
Massachusetts,West Bridgewater,1
Massachusetts,Adams,1
Massachusetts,Barre,1
Massachusetts,Hancock,1
Massachusetts,Hanson,1
Massachusetts,Lenox,1
Massachusetts,Rowley,1
Massachusetts,Rutland,1
Massachusetts,Shirley,1
Massachusetts,Townsend,1
Massachusetts,Ware,1
Massachusetts,Winchendon,1
Massachusetts,Essex,1
Maryland,Berlin,1
Maryland,Bladensburg,1
Maryland,Charlotte Hall,1
Maryland,Chestertown,1
Maryland,Cooksville,1
Maryland,Finksburg,1
Maryland,Frostburg,1
Maryland,Fulton,1
Maryland,Glen Arm,1
Maryland,Halethorpe,1
Maryland,Jessup,1
Maryland,Kensington,1
Maryland,Lusby,1
Maryland,McDaniel,1
Maryland,Middle River,1
Maryland,Monrovia,1
Maryland,Mount Airy,1
Maryland,North East,1
Maryland,Oakland,1
Maryland,Oxon Hill,1
Maryland,Patuxent River,1
Maryland,Perryman,1
Maryland,Perryville,1
Maryland,Ridge,1
Maryland,Saint Marys City,1
Maryland,Saint Michaels,1
Maryland,West Friendship,1
Maryland,White Marsh,1
Maryland,Woodstock,1
Maryland,Camp Springs,1
Maryland,Cheverly,1
Maryland,Garrison,1
Maryland,Hancock,1
Maryland,Kingsville,1
Maryland,Lansdowne,1
Maryland,Ocean Pines,1
Maryland,Ashton-Sandy Spring,1
Maine,Alfred,1
Maine,Belgrade,1
Maine,Bethel,1
Maine,Bristol,1
Maine,Calais,1
Maine,Caribou,1
Maine,Casco,1
Maine,Corinna,1
Maine,Edgecomb,1
Maine,Farmingdale,1
Maine,Gardiner,1
Maine,Georgetown,1
Maine,Greene,1
Maine,Harpswell,1
Maine,Jay,1
Maine,Lincolnville,1
Maine,Lisbon,1
Maine,Old Town,1
Maine,Rangeley,1
Maine,Sabattus,1
Maine,South Berwick,1
Maine,Strong,1
Maine,Swans Island,1
Maine,Washington,1
Maine,Dover-Foxcroft,1
Maine,Hampden,1
Maine,Hermon,1
Maine,Houlton,1
Maine,Lincoln,1
Maine,Madawaska,1
Maine,Oakland,1
Maine,Rumford,1
Maine,Newport,1
Maine,Enfield,1
Maine,Guilford,1
Maine,Madison,1
Maine,Fairfield,1
Maine,Richmond,1
Maine,Van Buren,1
Michigan,Almont,1
Michigan,Auburn,1
Michigan,Beaverton,1
Michigan,Bellaire,1
Michigan,Berkley,1
Michigan,Birch Run,1
Michigan,Blissfield,1
Michigan,Boyne City,1
Michigan,Bronson,1
Michigan,Buchanan,1
Michigan,Burnips,1
Michigan,Cedarville,1
Michigan,Charlevoix,1
Michigan,Chesaning,1
Michigan,Dorr,1
Michigan,Dowagiac,1
Michigan,Dundee,1
Michigan,Ecorse,1
Michigan,Elk Rapids,1
Michigan,Farmington,1
Michigan,Fife Lake,1
Michigan,Frankenmuth,1
Michigan,Fremont,1
Michigan,Fruitport,1
Michigan,Gaylord,1
Michigan,Goodrich,1
Michigan,Grawn,1
Michigan,Grayling,1
Michigan,Hancock,1
Michigan,Harper Woods,1
Michigan,Hart,1
Michigan,Hillsdale,1
Michigan,Interlochen,1
Michigan,Ironwood,1
Michigan,Jones,1
Michigan,Jonesville,1
Michigan,Lawrence,1
Michigan,Lowell,1
Michigan,Manchester,1
Michigan,Marlette,1
Michigan,Martin,1
Michigan,Menominee,1
Michigan,Merrill,1
Michigan,Millington,1
Michigan,Morrice,1
Michigan,Munising,1
Michigan,North Branch,1
Michigan,Okemos,1
Michigan,Perry,1
Michigan,Reese,1
Michigan,Rose City,1
Michigan,Saugatuck,1
Michigan,Six Lakes,1
Michigan,Sparta,1
Michigan,Spring Arbor,1
Michigan,Stanton,1
Michigan,Stockbridge,1
Michigan,Tawas City,1
Michigan,University Center,1
Michigan,Vassar,1
Michigan,Webberville,1
Michigan,West Branch,1
Michigan,Williamston,1
Michigan,Briley,1
Michigan,Buena Vista charter Township,1
Michigan,Coloma charter Township,1
Michigan,Comstock Township,1
Michigan,Flushing Township,1
Michigan,Grand Rapids charter Township,1
Michigan,Grosse Pointe Woods,1
Michigan,Portage charter Township,1
Michigan,Riverview,1
Michigan,Summit Township,1
Minnesota,Aitkin,1
Minnesota,Albany,1
Minnesota,Albertville,1
Minnesota,Appleton,1
Minnesota,Battle Lake,1
Minnesota,Belle Plaine,1
Minnesota,Blomkest,1
Minnesota,Blue Earth,1
Minnesota,Braham,1
Minnesota,Canby,1
Minnesota,Carver,1
Minnesota,Chisago City,1
Minnesota,Chokio,1
Minnesota,Clearwater,1
Minnesota,Cleveland,1
Minnesota,Coleraine,1
Minnesota,Crosby,1
Minnesota,East Grand Forks,1
Minnesota,Elgin,1
Minnesota,Erskine,1
Minnesota,Esko,1
Minnesota,Fergus Falls,1
Minnesota,Fertile,1
Minnesota,Foley,1
Minnesota,Fulda,1
Minnesota,Glenwood,1
Minnesota,Granite Falls,1
Minnesota,Jackson,1
Minnesota,Kenyon,1
Minnesota,Lake Elmo,1
Minnesota,Lindstrom,1
Minnesota,Lynd,1
Minnesota,Mabel,1
Minnesota,Maple Lake,1
Minnesota,Mentor,1
Minnesota,Minnesota Lake,1
Minnesota,Montevideo,1
Minnesota,Montgomery,1
Minnesota,Nevis,1
Minnesota,New London,1
Minnesota,New Prague,1
Minnesota,New Richland,1
Minnesota,Norwood Young America,1
Minnesota,Parkers Prairie,1
Minnesota,Pelican Rapids,1
Minnesota,Pequot Lakes,1
Minnesota,Pipestone,1
Minnesota,Plainview,1
Minnesota,Red Lake Falls,1
Minnesota,Rice,1
Minnesota,Richmond,1
Minnesota,Silver Bay,1
Minnesota,Spring Valley,1
Minnesota,Saint Charles,1
Minnesota,Staples,1
Minnesota,Two Harbors,1
Minnesota,Underwood,1
Minnesota,Virginia,1
Minnesota,Walker,1
Minnesota,Warroad,1
Minnesota,Worthington,1
Minnesota,Hermantown,1
Minnesota,Lanesboro,1
Minnesota,Medina,1
Minnesota,Mounds View,1
Minnesota,North Saint Paul,1
Missouri,Advance,1
Missouri,Anderson,1
Missouri,Auxvasse,1
Missouri,Avilla,1
Missouri,Belle,1
Missouri,Benton,1
Missouri,Bevier,1
Missouri,Bloomfield,1
Missouri,Bonne Terre,1
Missouri,Braymer,1
Missouri,Brookfield,1
Missouri,Butler,1
Missouri,Cameron,1
Missouri,Carl Junction,1
Missouri,Cassville,1
Missouri,Cedar Hill,1
Missouri,Centralia,1
Missouri,Chamois,1
Missouri,Charleston,1
Missouri,Ellsinore,1
Missouri,Eugene,1
Missouri,Fort Leonard Wood,1
Missouri,Fulton,1
Missouri,Grandview,1
Missouri,Harrisonville,1
Missouri,Herculaneum,1
Missouri,Hillsboro,1
Missouri,Holden,1
Missouri,Holts Summit,1
Missouri,Hurley,1
Missouri,Kennett,1
Missouri,Kimberling City,1
Missouri,Laurie,1
Missouri,Lincoln,1
Missouri,Linn,1
Missouri,Louisiana,1
Missouri,Macon,1
Missouri,Marble Hill,1
Missouri,Marceline,1
Missouri,Marionville,1
Missouri,Marshall,1
Missouri,Meadville,1
Missouri,Memphis,1
Missouri,Mexico,1
Missouri,Monett,1
Missouri,Mountain Grove,1
Missouri,Mountain View,1
Missouri,New Bloomfield,1
Missouri,Niangua,1
Missouri,Noel,1
Missouri,Norborne,1
Missouri,Oak Grove,1
Missouri,Oregon,1
Missouri,Palmyra,1
Missouri,Paris,1
Missouri,Park Hills,1
Missouri,Peculiar,1
Missouri,Pineville,1
Missouri,Richmond,1
Missouri,Riverside,1
Missouri,Salem,1
Missouri,Scott City,1
Missouri,Saint Ann,1
Missouri,Sullivan,1
Missouri,Thayer,1
Missouri,Tipton,1
Missouri,Union,1
Missouri,Vandalia,1
Missouri,Versailles,1
Missouri,Warsaw,1
Missouri,Waynesville,1
Missouri,Whiteman Air Force Base,1
Missouri,Willow Springs,1
Missouri,Windsor,1
Missouri,Bellefontaine Neighbors,1
Missouri,Crestwood,1
Missouri,Jennings,1
Missouri,Ladue,1
Missouri,Spanish Lake,1
Mississippi,Amory,1
Mississippi,Carriere,1
Mississippi,Forest,1
Mississippi,Horn Lake,1
Mississippi,Iuka,1
Mississippi,Kiln,1
Mississippi,Laurel,1
Mississippi,Leakesville,1
Mississippi,Macon,1
Mississippi,Mendenhall,1
Mississippi,Mississippi State,1
Mississippi,Morton,1
Mississippi,Natchez,1
Mississippi,Okolona,1
Mississippi,Quitman,1
Mississippi,Richland,1
Mississippi,Waveland,1
Mississippi,Yazoo City,1
Mississippi,Byram,1
Mississippi,Petal,1
Montana,Belgrade,1
Montana,Butte,1
Montana,Culbertson,1
Montana,Frenchtown,1
Montana,Glasgow,1
Montana,Lewistown,1
Montana,Lincoln,1
Montana,Miles City,1
Montana,Pablo,1
Montana,Polson,1
Montana,Roundup,1
Montana,Shelby,1
Montana,Thompson Falls,1
Montana,Willow Creek,1
North Carolina,Ahoskie,1
North Carolina,Alliance,1
North Carolina,Benson,1
North Carolina,Buxton,1
North Carolina,Camden,1
North Carolina,Candler,1
North Carolina,Carthage,1
North Carolina,Castle Hayne,1
North Carolina,Catawba,1
North Carolina,Cherokee,1
North Carolina,Claremont,1
North Carolina,Cleveland,1
North Carolina,Coats,1
North Carolina,Colfax,1
North Carolina,Creston,1
North Carolina,Dallas,1
North Carolina,Denver,1
North Carolina,Enfield,1
North Carolina,Erwin,1
North Carolina,Fairview,1
North Carolina,Grandy,1
North Carolina,Granite Falls,1
North Carolina,Hampstead,1
North Carolina,Hamptonville,1
North Carolina,Jamestown,1
